Scheme Code,Division Code,Division Description,Treasury Code,Treasury,Grant Number,Grant Head Description,Major Head Code,Major Head Description,Scheme Code Description,Standard Object Code,Standard Object Description,Plan / Non-Plan,Voted / Charged,fiscal_year,Progressive Allotment,Actual Progressive Expenditure upto month (October),Provisional Current Month Expenditure(November),Total Expenditure Upto Month (November),% A/E,overall expenditure,excess
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,244395600,244395600.0,0,244395600.0,100.0,244395600.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012033300,4900.0,FAIZABAD,49.0,FAIZABAD,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,0.0,0,0.0,0.0,0.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,244395600,244395600.0,0,244395600.0,100.0,244395600.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012033300,4300.0,LUCKNOW COLL.,45.0,RAEBARELI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,250000,250000.0,0,250000.0,100.0,250000.0,0.0
4202012022700,800.0,AGRA,9.0,MAINPURI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,सैनिक स्कूलों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,90000000,90000000.0,0,90000000.0,100.0,90000000.0,0.0
4202012031900,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयों में आधारभूत सुविधाओं का विस्तार,24,वृहत् निर्माण कार्य,N,V,2019-2020,38687000,38687000.0,0,38687000.0,100.0,38687000.0,0.0
4202012031800,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,73,शिक्षा विभाग (उच्च शिक्षा),4202,,"डा. राम मनोहर लोहिया राष्ट्रीय विधि विश्वविद्यालय ,लखनऊ",24,वृहत् निर्माण कार्य,N,V,2019-2020,17411224,17411224.0,0,17411224.0,100.0,17411224.0,0.0
4202012021600,2300.0,JHANSI-MAIN,24.0,ORAI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2019-2020,545000,0.0,0,0.0,0.0,0.0,0.0
4202012021700,2300.0,JHANSI-MAIN,58.0,LALITPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,5000000,5000000.0,0,5000000.0,100.0,5000000.0,0.0
4202012022700,2300.0,JHANSI-MAIN,23.0,JHANSI-MAIN,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,सैनिक स्कूलों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,136914000,136914000.0,0,136914000.0,100.0,136914000.0,0.0
4202012021300,3200.0,GORAKHPUR,73.0,KUSHI NAGAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,300000,300000.0,0,300000.0,100.0,300000.0,0.0
4202012033300,4900.0,FAIZABAD,74.0,AMBEDKARNAGAR,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,250000,250000.0,0,250000.0,100.0,250000.0,0.0
4202012021700,4900.0,FAIZABAD,49.0,FAIZABAD,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,13000000,13000000.0,0,13000000.0,100.0,13000000.0,0.0
4202012021700,5000.0,GONDA,50.0,GONDA,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,10000000,10000000.0,0,10000000.0,100.0,10000000.0,0.0
4202012033300,5000.0,GONDA,79.0,BALRAMPUR,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,125000.0,0,125000.0,100.0,125000.0,0.0
4202012033300,3200.0,GORAKHPUR,70.0,MAHARAJGANJ,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,125000.0,0,125000.0,100.0,125000.0,0.0
4202012031900,3200.0,GORAKHPUR,32.0,GORAKHPUR,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयों में आधारभूत सुविधाओं का विस्तार,24,वृहत् निर्माण कार्य,N,V,2019-2020,45158000,45158000.0,0,45158000.0,100.0,45158000.0,0.0
4202012011100,3200.0,GORAKHPUR,32.0,GORAKHPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,वनटांगिया ग्रामों में प्राथमिक एवं उच्च प्राथमिक विद्यालयों का निर्माण,24,वृहत् निर्माण कार्य,N,V,2019-2020,17790000,17790000.0,0,17790000.0,100.0,17790000.0,0.0
4202012011100,3200.0,GORAKHPUR,70.0,MAHARAJGANJ,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,वनटांगिया ग्रामों में प्राथमिक एवं उच्च प्राथमिक विद्यालयों का निर्माण,24,वृहत् निर्माण कार्य,N,V,2019-2020,31200000,31200000.0,0,31200000.0,100.0,31200000.0,0.0
4202012033300,3200.0,GORAKHPUR,32.0,GORAKHPUR,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,0.0,0,0.0,0.0,0.0,0.0
4202012021700,3200.0,GORAKHPUR,70.0,MAHARAJGANJ,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,5000000,5000000.0,0,5000000.0,100.0,5000000.0,0.0
4202012020600,3200.0,GORAKHPUR,32.0,GORAKHPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,जिला स्तर पर शिक्षा कार्यालय तथा आवासीय भवनों का निर्माण (जिला योजना),24,वृहत् निर्माण कार्य,N,V,2019-2020,5000000,5000000.0,0,5000000.0,100.0,5000000.0,0.0
4202012020400,3200.0,GORAKHPUR,35.0,DEORIA,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,11900000,11900000.0,0,11900000.0,100.0,11900000.0,0.0
4202012020400,3200.0,GORAKHPUR,32.0,GORAKHPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,27000000,27000000.0,0,27000000.0,100.0,27000000.0,0.0
4202012020500,3200.0,GORAKHPUR,32.0,GORAKHPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,"राजकीय उ.मा.विद्यालयों का भवन निर्माण, विस्तार, विद्युतीकरण एवं भूमि/भवन क्रय (जिला योजना)",24,वृहत् निर्माण कार्य,N,V,2019-2020,27124000,27124000.0,0,27124000.0,100.0,27124000.0,0.0
4202012020500,3200.0,GORAKHPUR,70.0,MAHARAJGANJ,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,"राजकीय उ.मा.विद्यालयों का भवन निर्माण, विस्तार, विद्युतीकरण एवं भूमि/भवन क्रय (जिला योजना)",24,वृहत् निर्माण कार्य,N,V,2019-2020,15000000,15000000.0,0,15000000.0,100.0,15000000.0,0.0
4202012021600,3200.0,GORAKHPUR,35.0,DEORIA,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2019-2020,498000,498000.0,0,498000.0,100.0,498000.0,0.0
4202012021300,3200.0,GORAKHPUR,32.0,GORAKHPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,300000,300000.0,0,300000.0,100.0,300000.0,0.0
4202012021500,2700.0,VARANASI,27.0,VARANASI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,केन्द्रीय राज्य पुस्तकालय,25,लघु निर्माण कार्य,N,V,2019-2020,210000,210000.0,0,210000.0,100.0,210000.0,0.0
